"model_name","parent_class_id","parent_id","parent_name","collection_id","collection_name","category_id","category_name","category_rank","child_id","child_name","band_id","timeslice_name","sample_name","_date","period_id","unit_id","unit_name","interval_id","phase_id","phase_name","Generation (GWh)","Installed Capacity (MW)","Units Built","Units Retired","Capacity Built (MW)","Capacity Retired (MW)","Build Cost ($000)"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","126","Medicine Hat 15","1","All Periods","Mean","12/31/2041 12:00:00 AM","19","2","GWh","19","1","LT Plan","28.608","64","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","126","Medicine Hat 15","1","All Periods","Mean","12/31/2042 12:00:00 AM","20","2","GWh","20","1","LT Plan","5.376","64","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","126","Medicine Hat 15","1","All Periods","Mean","12/31/2043 12:00:00 AM","21","2","GWh","21","1","LT Plan","1.856","64","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","126","Medicine Hat 15","1","All Periods","Mean","12/31/2044 12:00:00 AM","22","2","GWh","22","1","LT Plan","2.18061093459","64","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","126","Medicine Hat 15","1","All Periods","Mean","12/31/2045 12:00:00 AM","23","2","GWh","23","1","LT Plan","13.80084444562","64","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","126","Medicine Hat 15","1","All Periods","Mean","12/31/2046 12:00:00 AM","24","2","GWh","24","1","LT Plan","17.42789024156","64","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","126","Medicine Hat 15","1","All Periods","Mean","12/31/2047 12:00:00 AM","25","2","GWh","25","1","LT Plan","36.62859029404","64","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","126","Medicine Hat 15","1","All Periods","Mean","12/31/2048 12:00:00 AM","26","2","GWh","26","1","LT Plan","23.63872005604","64","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","126","Medicine Hat 15","1","All Periods","Mean","12/31/2049 12:00:00 AM","27","2","GWh","27","1","LT Plan","39.59550781042","64","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","126","Medicine Hat 15","1","All Periods","Mean","12/31/2050 12:00:00 AM","28","2","GWh","28","1","LT Plan","60.91684377978","64","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","126","Medicine Hat 15","1","All Periods","Mean","12/31/2051 12:00:00 AM","29","2","GWh","29","1","LT Plan","24.74367395164","64","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","126","Medicine Hat 15","1","All Periods","Mean","12/31/2052 12:00:00 AM","30","2","GWh","30","1","LT Plan","25.7197773646","64","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2023 12:00:00 AM","1","2","GWh","1","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2024 12:00:00 AM","2","2","GWh","2","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2025 12:00:00 AM","3","2","GWh","3","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2026 12:00:00 AM","4","2","GWh","4","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2027 12:00:00 AM","5","2","GWh","5","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2028 12:00:00 AM","6","2","GWh","6","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2029 12:00:00 AM","7","2","GWh","7","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2030 12:00:00 AM","8","2","GWh","8","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2031 12:00:00 AM","9","2","GWh","9","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2032 12:00:00 AM","10","2","GWh","10","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2033 12:00:00 AM","11","2","GWh","11","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2034 12:00:00 AM","12","2","GWh","12","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2035 12:00:00 AM","13","2","GWh","13","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2036 12:00:00 AM","14","2","GWh","14","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2037 12:00:00 AM","15","2","GWh","15","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2038 12:00:00 AM","16","2","GWh","16","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2039 12:00:00 AM","17","2","GWh","17","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2040 12:00:00 AM","18","2","GWh","18","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2041 12:00:00 AM","19","2","GWh","19","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2042 12:00:00 AM","20","2","GWh","20","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2043 12:00:00 AM","21","2","GWh","21","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2044 12:00:00 AM","22","2","GWh","22","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2045 12:00:00 AM","23","2","GWh","23","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2046 12:00:00 AM","24","2","GWh","24","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2047 12:00:00 AM","25","2","GWh","25","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2048 12:00:00 AM","26","2","GWh","26","1","LT Plan","0","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2049 12:00:00 AM","27","2","GWh","27","1","LT Plan","0.0165","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2050 12:00:00 AM","28","2","GWh","28","1","LT Plan","0.0165","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2051 12:00:00 AM","29","2","GWh","29","1","LT Plan","1.056","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","127","MFC Mazeppa 1","1","All Periods","Mean","12/31/2052 12:00:00 AM","30","2","GWh","30","1","LT Plan","1.0395","16.5","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2023 12:00:00 AM","1","2","GWh","1","1","LT Plan","636.542908990509","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2024 12:00:00 AM","2","2","GWh","2","1","LT Plan","543.711336229651","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2025 12:00:00 AM","3","2","GWh","3","1","LT Plan","207.03680018615","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2026 12:00:00 AM","4","2","GWh","4","1","LT Plan","215.43683565406","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2027 12:00:00 AM","5","2","GWh","5","1","LT Plan","235.01404749443","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2028 12:00:00 AM","6","2","GWh","6","1","LT Plan","258.97380908289","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2029 12:00:00 AM","7","2","GWh","7","1","LT Plan","285.37266","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2030 12:00:00 AM","8","2","GWh","8","1","LT Plan","274.72146186176","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2031 12:00:00 AM","9","2","GWh","9","1","LT Plan","281.49796306347","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2032 12:00:00 AM","10","2","GWh","10","1","LT Plan","293.5646283593","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2033 12:00:00 AM","11","2","GWh","11","1","LT Plan","311.31938892404","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2034 12:00:00 AM","12","2","GWh","12","1","LT Plan","318.87896130761","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2035 12:00:00 AM","13","2","GWh","13","1","LT Plan","329.8014120008","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2036 12:00:00 AM","14","2","GWh","14","1","LT Plan","346.68268246141","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2037 12:00:00 AM","15","2","GWh","15","1","LT Plan","348.90540061183","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2038 12:00:00 AM","16","2","GWh","16","1","LT Plan","334.26044455794","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2039 12:00:00 AM","17","2","GWh","17","1","LT Plan","363.18513899785","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2040 12:00:00 AM","18","2","GWh","18","1","LT Plan","368.03094628241","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2041 12:00:00 AM","19","2","GWh","19","1","LT Plan","369.33840893167","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2042 12:00:00 AM","20","2","GWh","20","1","LT Plan","375.77370130251","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2043 12:00:00 AM","21","2","GWh","21","1","LT Plan","363.61301409739","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2044 12:00:00 AM","22","2","GWh","22","1","LT Plan","387.61706","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2045 12:00:00 AM","23","2","GWh","23","1","LT Plan","396.7327125451","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2046 12:00:00 AM","24","2","GWh","24","1","LT Plan","438.88392254471","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2047 12:00:00 AM","25","2","GWh","25","1","LT Plan","435.392659999999","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2048 12:00:00 AM","26","2","GWh","26","1","LT Plan","432.465837645029","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2049 12:00:00 AM","27","2","GWh","27","1","LT Plan","444.92849172034","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2050 12:00:00 AM","28","2","GWh","28","1","LT Plan","453.20544365162","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2051 12:00:00 AM","29","2","GWh","29","1","LT Plan","312.12669886012","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","128","Millennium G5","1","All Periods","Mean","12/31/2052 12:00:00 AM","30","2","GWh","30","1","LT Plan","353.1106857913","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2023 12:00:00 AM","1","2","GWh","1","1","LT Plan","649.427609673488","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2024 12:00:00 AM","2","2","GWh","2","1","LT Plan","543.049320000001","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2025 12:00:00 AM","3","2","GWh","3","1","LT Plan","202.40509034511","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2026 12:00:00 AM","4","2","GWh","4","1","LT Plan","208.56127218763","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2027 12:00:00 AM","5","2","GWh","5","1","LT Plan","217.08392324105","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2028 12:00:00 AM","6","2","GWh","6","1","LT Plan","228.15219216046","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2029 12:00:00 AM","7","2","GWh","7","1","LT Plan","276.89461759056","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2030 12:00:00 AM","8","2","GWh","8","1","LT Plan","263.46611355241","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2031 12:00:00 AM","9","2","GWh","9","1","LT Plan","280.32051990726","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2032 12:00:00 AM","10","2","GWh","10","1","LT Plan","295.09243064576","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2033 12:00:00 AM","11","2","GWh","11","1","LT Plan","310.65856176084","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2034 12:00:00 AM","12","2","GWh","12","1","LT Plan","313.3957679855","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2035 12:00:00 AM","13","2","GWh","13","1","LT Plan","322.894213962561","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2036 12:00:00 AM","14","2","GWh","14","1","LT Plan","354.35013226408","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2037 12:00:00 AM","15","2","GWh","15","1","LT Plan","342.012193074","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2038 12:00:00 AM","16","2","GWh","16","1","LT Plan","346.23462","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2039 12:00:00 AM","17","2","GWh","17","1","LT Plan","357.24792436969","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2040 12:00:00 AM","18","2","GWh","18","1","LT Plan","370.30588951546","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2041 12:00:00 AM","19","2","GWh","19","1","LT Plan","377.33604395588","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2042 12:00:00 AM","20","2","GWh","20","1","LT Plan","386.56692","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2043 12:00:00 AM","21","2","GWh","21","1","LT Plan","370.46862","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2044 12:00:00 AM","22","2","GWh","22","1","LT Plan","387.61706","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2045 12:00:00 AM","23","2","GWh","23","1","LT Plan","408.37752","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2046 12:00:00 AM","24","2","GWh","24","1","LT Plan","417.887012497209","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2047 12:00:00 AM","25","2","GWh","25","1","LT Plan","434.709714524309","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2048 12:00:00 AM","26","2","GWh","26","1","LT Plan","438.090595844559","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2049 12:00:00 AM","27","2","GWh","27","1","LT Plan","434.527118710829","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2050 12:00:00 AM","28","2","GWh","28","1","LT Plan","450.619326489229","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2051 12:00:00 AM","29","2","GWh","29","1","LT Plan","325.14873706798","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","129","Millennium G6","1","All Periods","Mean","12/31/2052 12:00:00 AM","30","2","GWh","30","1","LT Plan","345.648046279699","115.4","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2023 12:00:00 AM","1","2","GWh","1","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2024 12:00:00 AM","2","2","GWh","2","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2025 12:00:00 AM","3","2","GWh","3","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2026 12:00:00 AM","4","2","GWh","4","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2027 12:00:00 AM","5","2","GWh","5","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2028 12:00:00 AM","6","2","GWh","6","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2029 12:00:00 AM","7","2","GWh","7","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2030 12:00:00 AM","8","2","GWh","8","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2031 12:00:00 AM","9","2","GWh","9","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2032 12:00:00 AM","10","2","GWh","10","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2033 12:00:00 AM","11","2","GWh","11","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2034 12:00:00 AM","12","2","GWh","12","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2035 12:00:00 AM","13","2","GWh","13","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2036 12:00:00 AM","14","2","GWh","14","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2037 12:00:00 AM","15","2","GWh","15","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2038 12:00:00 AM","16","2","GWh","16","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2039 12:00:00 AM","17","2","GWh","17","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2040 12:00:00 AM","18","2","GWh","18","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2041 12:00:00 AM","19","2","GWh","19","1","LT Plan","0","20","0","0","0","0","0"
"RPS_000_SPS_000","1","1","System","1","Generator","104","SCCT_NG","8","130","NEP Ralston CT1","1","All Periods","Mean","12/31/2042 12:00:00 AM","20","2","GWh","20","1","LT Plan","0","20","0","0","0","0","0"
